cadaster;address;max_current;latitude;longitude;hour;ev_charge;baseload;is_train;predicted_ev_load;combined_load;predicted_combined_load;total_chargers;p_throttle;throttle
79504:078:0015;78, Ringtee, Tammelinn, Tartu linn, Tartu, Tartu linn, Tartu maakond, 50415, Eesti;60;58.35244895;26.689441815415076;2;0.0;33.41899669957967;True;;33.41899669957967;;3.0;;0.0
79504:078:0015;78, Ringtee, Tammelinn, Tartu linn, Tartu, Tartu linn, Tartu maakond, 50415, Eesti;60;58.35244895;26.689441815415076;3;0.0;33.19947634494089;True;;33.19947634494089;;3.0;;0.0
79504:078:0015;78, Ringtee, Tammelinn, Tartu linn, Tartu, Tartu linn, Tartu maakond, 50415, Eesti;60;58.35244895;26.689441815415076;4;0.0;33.39342593570511;True;;33.39342593570511;;3.0;;0.0
79504:078:0015;78, Ringtee, Tammelinn, Tartu linn, Tartu, Tartu linn, Tartu maakond, 50415, Eesti;60;58.35244895;26.689441815415076;5;0.0;34.694927316335146;True;;34.694927316335146;;3.0;;0.0
79504:078:0015;78, Ringtee, Tammelinn, Tartu linn, Tartu, Tartu linn, Tartu maakond, 50415, Eesti;60;58.35244895;26.689441815415076;6;0.0;36.12089105684046;True;;36.12089105684046;;3.0;;0.0
79504:078:0015;78, Ringtee, Tammelinn, Tartu linn, Tartu, Tartu linn, Tartu maakond, 50415, Eesti;60;58.35244895;26.689441815415076;7;29.2;50.97725043908328;True;;80.17725043908328;;3.0;;6.725750146361094
79504:078:0015;78, Ringtee, Tammelinn, Tartu linn, Tartu, Tartu linn, Tartu maakond, 50415, Eesti;60;58.35244895;26.689441815415076;8;16.5;47.659592000274564;True;;64.15959200027456;;3.0;;1.3865306667581858
79504:078:0015;78, Ringtee, Tammelinn, Tartu linn, Tartu, Tartu linn, Tartu maakond, 50415, Eesti;60;58.35244895;26.689441815415076;9;74.3;49.345939616371744;True;;123.64593961637176;;3.0;;21.215313205457253
79504:078:0015;78, Ringtee, Tammelinn, Tartu linn, Tartu, Tartu linn, Tartu maakond, 50415, Eesti;60;58.35244895;26.689441815415076;10;67.1;44.22060615772754;True;;111.32060615772751;;3.0;;17.106868719242502
79504:078:0015;78, Ringtee, Tammelinn, Tartu linn, Tartu, Tartu linn, Tartu maakond, 50415, Eesti;60;58.35244895;26.689441815415076;11;16.5;38.02296699152811;True;;54.52296699152811;;3.0;;0.0
79504:078:0015;78, Ringtee, Tammelinn, Tartu linn, Tartu, Tartu linn, Tartu maakond, 50415, Eesti;60;58.35244895;26.689441815415076;12;28.6;44.632769838206016;True;;73.23276983820601;;3.0;;4.410923279402002
79504:078:0015;78, Ringtee, Tammelinn, Tartu linn, Tartu, Tartu linn, Tartu maakond, 50415, Eesti;60;58.35244895;26.689441815415076;13;28.6;40.89908035966696;True;;69.49908035966696;;3.0;;3.1663601198889872
79504:078:0015;78, Ringtee, Tammelinn, Tartu linn, Tartu, Tartu linn, Tartu maakond, 50415, Eesti;60;58.35244895;26.689441815415076;14;6.6;33.41301153384289;True;;40.01301153384289;;3.0;;0.0
79504:078:0015;78, Ringtee, Tammelinn, Tartu linn, Tartu, Tartu linn, Tartu maakond, 50415, Eesti;60;58.35244895;26.689441815415076;15;45.7;49.477264388983144;True;;95.17726438898316;;3.0;;11.72575479632772
79504:078:0015;78, Ringtee, Tammelinn, Tartu linn, Tartu, Tartu linn, Tartu maakond, 50415, Eesti;60;58.35244895;26.689441815415076;16;0.0;53.29999943165676;True;;53.29999943165676;;3.0;;0.0
79504:078:0015;78, Ringtee, Tammelinn, Tartu linn, Tartu, Tartu linn, Tartu maakond, 50415, Eesti;60;58.35244895;26.689441815415076;17;22.0;50.33394153503173;True;;72.33394153503174;;3.0;;4.111313845010581
79504:078:0015;78, Ringtee, Tammelinn, Tartu linn, Tartu, Tartu linn, Tartu maakond, 50415, Eesti;60;58.35244895;26.689441815415076;18;0.0;50.33859459945196;True;;50.33859459945196;;3.0;;0.0
79504:078:0015;78, Ringtee, Tammelinn, Tartu linn, Tartu, Tartu linn, Tartu maakond, 50415, Eesti;60;58.35244895;26.689441815415076;19;0.0;44.26845159676261;True;;44.26845159676261;;3.0;;0.0
79504:078:0015;78, Ringtee, Tammelinn, Tartu linn, Tartu, Tartu linn, Tartu maakond, 50415, Eesti;60;58.35244895;26.689441815415076;20;0.0;49.34391280107675;True;;49.34391280107675;;3.0;;0.0
79504:078:0015;78, Ringtee, Tammelinn, Tartu linn, Tartu, Tartu linn, Tartu maakond, 50415, Eesti;60;58.35244895;26.689441815415076;21;0.0;49.575000171610526;True;;49.575000171610526;;3.0;;0.0
79504:078:0015;78, Ringtee, Tammelinn, Tartu linn, Tartu, Tartu linn, Tartu maakond, 50415, Eesti;60;58.35244895;26.689441815415076;22;0.0;36.83637722747724;True;;36.83637722747724;;3.0;;0.0
79504:078:0015;78, Ringtee, Tammelinn, Tartu linn, Tartu, Tartu linn, Tartu maakond, 50415, Eesti;60;58.35244895;26.689441815415076;23;0.0;45.118591336398886;True;;45.118591336398886;;3.0;;0.0
79517:080:0001;5, Arkadi Laigo, Ihaste, Veibri küla, Luunja vald, Tartu maakond, 62220, Eesti;60;58.35519;26.789744864341092;0;0.0;66.92235636429233;True;;66.92235636429233;;;;
79517:080:0001;5, Arkadi Laigo, Ihaste, Veibri küla, Luunja vald, Tartu maakond, 62220, Eesti;60;58.35519;26.789744864341092;1;0.0;72.20228982317894;True;;72.20228982317894;;;;
79517:080:0001;5, Arkadi Laigo, Ihaste, Veibri küla, Luunja vald, Tartu maakond, 62220, Eesti;60;58.35519;26.789744864341092;2;0.0;54.95027954182206;True;;54.95027954182206;;;;
79517:080:0001;5, Arkadi Laigo, Ihaste, Veibri küla, Luunja vald, Tartu maakond, 62220, Eesti;60;58.35519;26.789744864341092;3;0.0;62.87781255076681;True;;62.87781255076681;;;;
79517:080:0001;5, Arkadi Laigo, Ihaste, Veibri küla, Luunja vald, Tartu maakond, 62220, Eesti;60;58.35519;26.789744864341092;4;0.0;63.33662573469664;True;;63.33662573469664;;;;
79517:080:0001;5, Arkadi Laigo, Ihaste, Veibri küla, Luunja vald, Tartu maakond, 62220, Eesti;60;58.35519;26.789744864341092;5;0.0;44.27085934920447;True;;44.27085934920447;;;;
79517:080:0001;5, Arkadi Laigo, Ihaste, Veibri küla, Luunja vald, Tartu maakond, 62220, Eesti;60;58.35519;26.789744864341092;6;0.0;84.15710512285257;True;;84.15710512285257;;;;
79517:080:0001;5, Arkadi Laigo, Ihaste, Veibri küla, Luunja vald, Tartu maakond, 62220, Eesti;60;58.35519;26.789744864341092;7;0.0;81.56581552350451;True;;81.56581552350451;;;;
79517:080:0001;5, Arkadi Laigo, Ihaste, Veibri küla, Luunja vald, Tartu maakond, 62220, Eesti;60;58.35519;26.789744864341092;8;0.0;67.3820892611512;True;;67.3820892611512;;;;
79517:080:0001;5, Arkadi Laigo, Ihaste, Veibri küla, Luunja vald, Tartu maakond, 62220, Eesti;60;58.35519;26.789744864341092;9;0.0;95.0;True;;95.0;;;;
79517:080:0001;5, Arkadi Laigo, Ihaste, Veibri küla, Luunja vald, Tartu maakond, 62220, Eesti;60;58.35519;26.789744864341092;10;0.0;90.20260024337112;True;;90.20260024337112;;;;
79517:080:0001;5, Arkadi Laigo, Ihaste, Veibri küla, Luunja vald, Tartu maakond, 62220, Eesti;60;58.35519;26.789744864341092;11;0.0;79.52239970770572;True;;79.52239970770572;;;;
79517:080:0001;5, Arkadi Laigo, Ihaste, Veibri küla, Luunja vald, Tartu maakond, 62220, Eesti;60;58.35519;26.789744864341092;12;0.0;88.24371188617636;True;;88.24371188617636;;;;
79517:080:0001;5, Arkadi Laigo, Ihaste, Veibri küla, Luunja vald, Tartu maakond, 62220, Eesti;60;58.35519;26.789744864341092;13;0.0;86.62568079180978;True;;86.62568079180978;;;;
79517:080:0001;5, Arkadi Laigo, Ihaste, Veibri küla, Luunja vald, Tartu maakond, 62220, Eesti;60;58.35519;26.789744864341092;14;0.0;76.51299553041059;True;;76.51299553041059;;;;
79517:080:0001;5, Arkadi Laigo, Ihaste, Veibri küla, Luunja vald, Tartu maakond, 62220, Eesti;60;58.35519;26.789744864341092;15;0.0;82.92399634497637;True;;82.92399634497637;;;;
79517:080:0001;5, Arkadi Laigo, Ihaste, Veibri küla, Luunja vald, Tartu maakond, 62220, Eesti;60;58.35519;26.789744864341092;16;0.0;80.27350885589816;True;;80.27350885589816;;;;
79517:080:0001;5, Arkadi Laigo, Ihaste, Veibri küla, Luunja vald, Tartu maakond, 62220, Eesti;60;58.35519;26.789744864341092;17;0.0;66.64078609822994;True;;66.64078609822994;;;;
79517:080:0001;5, Arkadi Laigo, Ihaste, Veibri küla, Luunja vald, Tartu maakond, 62220, Eesti;60;58.35519;26.789744864341092;18;0.0;84.12836644186405;True;;84.12836644186405;;;;
79517:080:0001;5, Arkadi Laigo, Ihaste, Veibri küla, Luunja vald, Tartu maakond, 62220, Eesti;60;58.35519;26.789744864341092;19;0.0;65.7750589436545;True;;65.7750589436545;;;;
79517:080:0001;5, Arkadi Laigo, Ihaste, Veibri küla, Luunja vald, Tartu maakond, 62220, Eesti;60;58.35519;26.789744864341092;20;0.0;95.0;True;;95.0;;;;
79517:080:0001;5, Arkadi Laigo, Ihaste, Veibri küla, Luunja vald, Tartu maakond, 62220, Eesti;60;58.35519;26.789744864341092;21;0.0;63.49064535375759;True;;63.49064535375759;;;;
79517:080:0001;5, Arkadi Laigo, Ihaste, Veibri küla, Luunja vald, Tartu maakond, 62220, Eesti;60;58.35519;26.789744864341092;22;0.0;90.86148854754916;True;;90.86148854754916;;;;
79517:080:0001;5, Arkadi Laigo, Ihaste, Veibri küla, Luunja vald, Tartu maakond, 62220, Eesti;60;58.35519;26.789744864341092;23;0.0;86.4694940634988;True;;86.4694940634988;;;;
79510:022:0016;12A, Sepa, Ropka, Tartu linn, Tartu, Tartu linn, Tartu maakond, 96187, Eesti;100;58.350471;26.722082899823164;0;23.1;141.0106857217042;False;21.64176666666668;164.1106857217042;162.65245238837088;2.0;31.32622619418544;32.055342860852086
79510:022:0016;12A, Sepa, Ropka, Tartu linn, Tartu, Tartu linn, Tartu maakond, 96187, Eesti;100;58.350471;26.722082899823164;1;23.1;121.47083698681084;False;18.75240000000001;144.57083698681083;140.22323698681083;2.0;20.111618493405413;22.285418493405412
79510:022:0016;12A, Sepa, Ropka, Tartu linn, Tartu, Tartu linn, Tartu maakond, 96187, Eesti;100;58.350471;26.722082899823164;2;6.6;114.21279611291634;False;14.280000000000005;120.81279611291632;128.49279611291635;2.0;14.246398056458176;10.406398056458158
79510:022:0016;12A, Sepa, Ropka, Tartu linn, Tartu, Tartu linn, Tartu maakond, 96187, Eesti;100;58.350471;26.722082899823164;3;0.0;108.53215735179155;False;7.413999999999999;108.53215735179155;115.94615735179156;2.0;7.973078675895777;4.266078675895777
79510:022:0016;12A, Sepa, Ropka, Tartu linn, Tartu, Tartu linn, Tartu maakond, 96187, Eesti;100;58.350471;26.722082899823164;4;16.5;115.91903547576332;False;0.35200000000000004;132.4190354757633;116.27103547576333;2.0;8.135517737881662;16.209517737881654
79510:022:0016;12A, Sepa, Ropka, Tartu linn, Tartu, Tartu linn, Tartu maakond, 96187, Eesti;100;58.350471;26.722082899823164;5;0.0;107.5900090789346;False;3.3119999999999994;107.5900090789346;110.9020090789346;2.0;5.451004539467299;3.7950045394673
79510:022:0016;12A, Sepa, Ropka, Tartu linn, Tartu, Tartu linn, Tartu maakond, 96187, Eesti;100;58.350471;26.722082899823164;6;0.0;154.86348631872468;False;0.0;154.86348631872468;154.86348631872468;2.0;27.43174315936234;27.43174315936234
79510:022:0016;12A, Sepa, Ropka, Tartu linn, Tartu, Tartu linn, Tartu maakond, 96187, Eesti;100;58.350471;26.722082899823164;7;0.0;183.1360941004707;False;0.0;183.1360941004707;183.1360941004707;2.0;41.56804705023535;41.56804705023535
79510:022:0016;12A, Sepa, Ropka, Tartu linn, Tartu, Tartu linn, Tartu maakond, 96187, Eesti;100;58.350471;26.722082899823164;8;0.0;142.12209029292018;False;0.0;142.12209029292018;142.12209029292018;2.0;21.06104514646009;21.06104514646009
79510:022:0016;12A, Sepa, Ropka, Tartu linn, Tartu, Tartu linn, Tartu maakond, 96187, Eesti;100;58.350471;26.722082899823164;9;0.0;127.11266305867477;False;0.0;127.11266305867477;127.11266305867477;2.0;13.556331529337385;13.556331529337385
79510:022:0016;12A, Sepa, Ropka, Tartu linn, Tartu, Tartu linn, Tartu maakond, 96187, Eesti;100;58.350471;26.722082899823164;10;0.0;88.17843987477244;False;0.0;88.17843987477244;88.17843987477244;2.0;0.0;0.0
79510:022:0016;12A, Sepa, Ropka, Tartu linn, Tartu, Tartu linn, Tartu maakond, 96187, Eesti;100;58.350471;26.722082899823164;11;0.0;151.71428542709077;False;0.0;151.71428542709077;151.71428542709077;2.0;25.857142713545386;25.857142713545386
79510:022:0016;12A, Sepa, Ropka, Tartu linn, Tartu, Tartu linn, Tartu maakond, 96187, Eesti;100;58.350471;26.722082899823164;12;0.0;143.340528685779;False;0.0;143.340528685779;143.340528685779;2.0;21.670264342889496;21.670264342889496
79510:022:0016;12A, Sepa, Ropka, Tartu linn, Tartu, Tartu linn, Tartu maakond, 96187, Eesti;100;58.350471;26.722082899823164;13;0.0;172.33133966426647;False;0.0;172.33133966426647;172.33133966426647;2.0;36.165669832133226;36.165669832133226
79510:022:0016;12A, Sepa, Ropka, Tartu linn, Tartu, Tartu linn, Tartu maakond, 96187, Eesti;100;58.350471;26.722082899823164;14;0.0;153.9155077062736;False;0.0;153.9155077062736;153.9155077062736;2.0;26.957753853136797;26.957753853136797
79510:022:0016;12A, Sepa, Ropka, Tartu linn, Tartu, Tartu linn, Tartu maakond, 96187, Eesti;100;58.350471;26.722082899823164;15;0.0;118.59684709765736;False;0.0;118.59684709765736;118.59684709765736;2.0;9.29842354882868;9.29842354882868
79510:022:0016;12A, Sepa, Ropka, Tartu linn, Tartu, Tartu linn, Tartu maakond, 96187, Eesti;100;58.350471;26.722082899823164;16;0.0;153.612455049562;False;0.0;153.612455049562;153.612455049562;2.0;26.806227524780997;26.806227524780997
79510:022:0016;12A, Sepa, Ropka, Tartu linn, Tartu, Tartu linn, Tartu maakond, 96187, Eesti;100;58.350471;26.722082899823164;17;0.0;187.91611837802293;False;0.0;187.91611837802293;187.91611837802293;2.0;43.95805918901147;43.95805918901147
79510:022:0016;12A, Sepa, Ropka, Tartu linn, Tartu, Tartu linn, Tartu maakond, 96187, Eesti;100;58.350471;26.722082899823164;18;23.1;100.46588681149609;False;8.477333333333332;123.56588681149609;108.94322014482944;2.0;4.47161007241472;11.782943405748046
79510:022:0016;12A, Sepa, Ropka, Tartu linn, Tartu, Tartu linn, Tartu maakond, 96187, Eesti;100;58.350471;26.722082899823164;19;0.0;132.80529963016144;False;1.3126666666666669;132.80529963016144;134.11796629682811;2.0;17.058983148414054;16.40264981508072
79510:022:0016;12A, Sepa, Ropka, Tartu linn, Tartu, Tartu linn, Tartu maakond, 96187, Eesti;100;58.350471;26.722082899823164;20;6.6;174.24757210084942;False;1.0472;180.84757210084942;175.29477210084943;2.0;37.64738605042472;40.42378605042471
79510:022:0016;12A, Sepa, Ropka, Tartu linn, Tartu, Tartu linn, Tartu maakond, 96187, Eesti;100;58.350471;26.722082899823164;21;16.5;126.38861583443735;False;14.06535;142.88861583443736;140.45396583443735;2.0;20.22698291721868;21.44430791721868
79510:022:0016;12A, Sepa, Ropka, Tartu linn, Tartu, Tartu linn, Tartu maakond, 96187, Eesti;100;58.350471;26.722082899823164;22;6.6;163.46718126750775;False;19.204166666666666;170.06718126750775;182.67134793417443;2.0;41.33567396708722;35.033590633753874
79510:022:0016;12A, Sepa, Ropka, Tartu linn, Tartu, Tartu linn, Tartu maakond, 96187, Eesti;100;58.350471;26.722082899823164;23;6.6;116.38275823294269;False;12.515400000000005;122.9827582329427;128.8981582329427;2.0;14.449079116471353;11.49137911647135
79514:037:0108;24, Pootsmani, Ülejõe, Tartu linn, Tartu, Tartu linn, Tartu maakond, 51017, Eesti;100;58.40344705;26.69707559397219;0;67.7;59.26646255638262;True;;126.96646255638262;;4.0;;6.741615639095656
79514:037:0108;24, Pootsmani, Ülejõe, Tartu linn, Tartu, Tartu linn, Tartu maakond, 51017, Eesti;100;58.40344705;26.69707559397219;1;16.5;41.11298022919757;True;;57.61298022919757;;4.0;;0.0
79514:037:0108;24, Pootsmani, Ülejõe, Tartu linn, Tartu, Tartu linn, Tartu maakond, 51017, Eesti;100;58.40344705;26.69707559397219;2;23.7;61.96217624185042;True;;85.66217624185042;;4.0;;0.0
79514:037:0108;24, Pootsmani, Ülejõe, Tartu linn, Tartu, Tartu linn, Tartu maakond, 51017, Eesti;100;58.40344705;26.69707559397219;3;0.0;36.313700694608066;True;;36.313700694608066;;4.0;;0.0
79514:037:0108;24, Pootsmani, Ülejõe, Tartu linn, Tartu, Tartu linn, Tartu maakond, 51017, Eesti;100;58.40344705;26.69707559397219;4;0.0;73.56634052954647;True;;73.56634052954647;;4.0;;0.0
79514:037:0108;24, Pootsmani, Ülejõe, Tartu linn, Tartu, Tartu linn, Tartu maakond, 51017, Eesti;100;58.40344705;26.69707559397219;5;16.5;68.21354347855036;True;;84.71354347855036;;4.0;;0.0
79514:037:0108;24, Pootsmani, Ülejõe, Tartu linn, Tartu, Tartu linn, Tartu maakond, 51017, Eesti;100;58.40344705;26.69707559397219;6;0.0;88.22002755395815;True;;88.22002755395815;;4.0;;0.0
79514:037:0108;24, Pootsmani, Ülejõe, Tartu linn, Tartu, Tartu linn, Tartu maakond, 51017, Eesti;100;58.40344705;26.69707559397219;7;0.0;60.93203198619194;True;;60.93203198619194;;4.0;;0.0
79514:037:0108;24, Pootsmani, Ülejõe, Tartu linn, Tartu, Tartu linn, Tartu maakond, 51017, Eesti;100;58.40344705;26.69707559397219;8;0.0;76.875169329354;True;;76.875169329354;;4.0;;0.0
79514:037:0108;24, Pootsmani, Ülejõe, Tartu linn, Tartu, Tartu linn, Tartu maakond, 51017, Eesti;100;58.40344705;26.69707559397219;9;0.0;69.32744946906675;True;;69.32744946906675;;4.0;;0.0
79514:037:0108;24, Pootsmani, Ülejõe, Tartu linn, Tartu, Tartu linn, Tartu maakond, 51017, Eesti;100;58.40344705;26.69707559397219;10;0.0;67.49161315787119;True;;67.49161315787119;;4.0;;0.0
79514:037:0108;24, Pootsmani, Ülejõe, Tartu linn, Tartu, Tartu linn, Tartu maakond, 51017, Eesti;100;58.40344705;26.69707559397219;11;0.0;84.3189087599111;True;;84.3189087599111;;4.0;;0.0
79514:037:0108;24, Pootsmani, Ülejõe, Tartu linn, Tartu, Tartu linn, Tartu maakond, 51017, Eesti;100;58.40344705;26.69707559397219;12;0.0;77.24486866203891;True;;77.24486866203891;;4.0;;0.0
79514:037:0108;24, Pootsmani, Ülejõe, Tartu linn, Tartu, Tartu linn, Tartu maakond, 51017, Eesti;100;58.40344705;26.69707559397219;13;0.0;81.29554799170201;True;;81.29554799170201;;4.0;;0.0
79514:037:0108;24, Pootsmani, Ülejõe, Tartu linn, Tartu, Tartu linn, Tartu maakond, 51017, Eesti;100;58.40344705;26.69707559397219;14;0.0;68.96941400257232;True;;68.96941400257232;;4.0;;0.0
79514:037:0108;24, Pootsmani, Ülejõe, Tartu linn, Tartu, Tartu linn, Tartu maakond, 51017, Eesti;100;58.40344705;26.69707559397219;15;0.0;74.30087445158487;True;;74.30087445158487;;4.0;;0.0
79514:037:0108;24, Pootsmani, Ülejõe, Tartu linn, Tartu, Tartu linn, Tartu maakond, 51017, Eesti;100;58.40344705;26.69707559397219;16;0.0;92.38682083082594;True;;92.38682083082594;;4.0;;0.0
79514:037:0108;24, Pootsmani, Ülejõe, Tartu linn, Tartu, Tartu linn, Tartu maakond, 51017, Eesti;100;58.40344705;26.69707559397219;17;0.0;70.41334505824581;True;;70.41334505824581;;4.0;;0.0
79514:037:0108;24, Pootsmani, Ülejõe, Tartu linn, Tartu, Tartu linn, Tartu maakond, 51017, Eesti;100;58.40344705;26.69707559397219;18;16.5;75.76490504448881;True;;92.2649050444888;;4.0;;0.0
79514:037:0108;24, Pootsmani, Ülejõe, Tartu linn, Tartu, Tartu linn, Tartu maakond, 51017, Eesti;100;58.40344705;26.69707559397219;19;29.2;78.83380676149594;True;;108.03380676149594;;4.0;;2.0084516903739846
79514:037:0108;24, Pootsmani, Ülejõe, Tartu linn, Tartu, Tartu linn, Tartu maakond, 51017, Eesti;100;58.40344705;26.69707559397219;20;16.5;70.82354639521677;True;;87.32354639521677;;4.0;;0.0
79514:037:0108;24, Pootsmani, Ülejõe, Tartu linn, Tartu, Tartu linn, Tartu maakond, 51017, Eesti;100;58.40344705;26.69707559397219;21;29.2;69.0867850068271;True;;98.28678500682709;;4.0;;0.0
79514:037:0108;24, Pootsmani, Ülejõe, Tartu linn, Tartu, Tartu linn, Tartu maakond, 51017, Eesti;100;58.40344705;26.69707559397219;22;29.2;78.5852067692002;True;;107.78520676920022;;4.0;;1.9463016923000536
79514:037:0108;24, Pootsmani, Ülejõe, Tartu linn, Tartu, Tartu linn, Tartu maakond, 51017, Eesti;100;58.40344705;26.69707559397219;23;0.0;66.07506582125839;True;;66.07506582125839;;4.0;;0.0
79505:004:0014;31, Laseri, Ränilinn, Tartu linn, Tartu, Tartu linn, Tartu maakond, 50411, Eesti;100;58.343786;26.686010499999995;0;0.0;155.05684130780898;True;;155.05684130780898;;;;
79505:004:0014;31, Laseri, Ränilinn, Tartu linn, Tartu, Tartu linn, Tartu maakond, 50411, Eesti;100;58.343786;26.686010499999995;1;0.0;134.10454155768898;True;;134.10454155768898;;;;
79505:004:0014;31, Laseri, Ränilinn, Tartu linn, Tartu, Tartu linn, Tartu maakond, 50411, Eesti;100;58.343786;26.686010499999995;2;0.0;94.3793939838608;True;;94.3793939838608;;;;
79505:004:0014;31, Laseri, Ränilinn, Tartu linn, Tartu, Tartu linn, Tartu maakond, 50411, Eesti;100;58.343786;26.686010499999995;3;0.0;108.20665604065206;True;;108.20665604065206;;;;
79505:004:0014;31, Laseri, Ränilinn, Tartu linn, Tartu, Tartu linn, Tartu maakond, 50411, Eesti;100;58.343786;26.686010499999995;4;0.0;109.01643081996114;True;;109.01643081996114;;;;
79505:004:0014;31, Laseri, Ränilinn, Tartu linn, Tartu, Tartu linn, Tartu maakond, 50411, Eesti;100;58.343786;26.686010499999995;5;0.0;121.17723874462887;True;;121.17723874462887;;;;
79505:004:0014;31, Laseri, Ränilinn, Tartu linn, Tartu, Tartu linn, Tartu maakond, 50411, Eesti;100;58.343786;26.686010499999995;6;0.0;149.8307962743707;True;;149.8307962743707;;;;
79505:004:0014;31, Laseri, Ränilinn, Tartu linn, Tartu, Tartu linn, Tartu maakond, 50411, Eesti;100;58.343786;26.686010499999995;7;0.0;147.71691947072338;True;;147.71691947072338;;;;
79505:004:0014;31, Laseri, Ränilinn, Tartu linn, Tartu, Tartu linn, Tartu maakond, 50411, Eesti;100;58.343786;26.686010499999995;8;0.0;158.92450198090236;True;;158.92450198090236;;;;
79505:004:0014;31, Laseri, Ränilinn, Tartu linn, Tartu, Tartu linn, Tartu maakond, 50411, Eesti;100;58.343786;26.686010499999995;9;0.0;148.7136309088776;True;;148.7136309088776;;;;
79505:004:0014;31, Laseri, Ränilinn, Tartu linn, Tartu, Tartu linn, Tartu maakond, 50411, Eesti;100;58.343786;26.686010499999995;10;0.0;128.86868448857254;True;;128.86868448857254;;;;
79505:004:0014;31, Laseri, Ränilinn, Tartu linn, Tartu, Tartu linn, Tartu maakond, 50411, Eesti;100;58.343786;26.686010499999995;11;0.0;158.92907830126336;True;;158.92907830126336;;;;
79505:004:0014;31, Laseri, Ränilinn, Tartu linn, Tartu, Tartu linn, Tartu maakond, 50411, Eesti;100;58.343786;26.686010499999995;12;0.0;143.72637415726024;True;;143.72637415726024;;;;
79505:004:0014;31, Laseri, Ränilinn, Tartu linn, Tartu, Tartu linn, Tartu maakond, 50411, Eesti;100;58.343786;26.686010499999995;13;0.0;154.37738887011454;True;;154.37738887011454;;;;
79505:004:0014;31, Laseri, Ränilinn, Tartu linn, Tartu, Tartu linn, Tartu maakond, 50411, Eesti;100;58.343786;26.686010499999995;14;0.0;146.47107580441275;True;;146.47107580441275;;;;
79505:004:0014;31, Laseri, Ränilinn, Tartu linn, Tartu, Tartu linn, Tartu maakond, 50411, Eesti;100;58.343786;26.686010499999995;15;0.0;136.36345788568548;True;;136.36345788568548;;;;
79505:004:0014;31, Laseri, Ränilinn, Tartu linn, Tartu, Tartu linn, Tartu maakond, 50411, Eesti;100;58.343786;26.686010499999995;16;0.0;144.81536064173616;True;;144.81536064173616;;;;
79505:004:0014;31, Laseri, Ränilinn, Tartu linn, Tartu, Tartu linn, Tartu maakond, 50411, Eesti;100;58.343786;26.686010499999995;17;0.0;174.21165705352215;True;;174.21165705352215;;;;
79505:004:0014;31, Laseri, Ränilinn, Tartu linn, Tartu, Tartu linn, Tartu maakond, 50411, Eesti;100;58.343786;26.686010499999995;18;0.0;149.36250736986943;True;;149.36250736986943;;;;
79505:004:0014;31, Laseri, Ränilinn, Tartu linn, Tartu, Tartu linn, Tartu maakond, 50411, Eesti;100;58.343786;26.686010499999995;19;0.0;153.29154622075822;True;;153.29154622075822;;;;
79505:004:0014;31, Laseri, Ränilinn, Tartu linn, Tartu, Tartu linn, Tartu maakond, 50411, Eesti;100;58.343786;26.686010499999995;20;0.0;133.46384921203364;True;;133.46384921203364;;;;
79505:004:0014;31, Laseri, Ränilinn, Tartu linn, Tartu, Tartu linn, Tartu maakond, 50411, Eesti;100;58.343786;26.686010499999995;21;0.0;158.27393548046754;True;;158.27393548046754;;;;
79505:004:0014;31, Laseri, Ränilinn, Tartu linn, Tartu, Tartu linn, Tartu maakond, 50411, Eesti;100;58.343786;26.686010499999995;22;0.0;143.09448441699092;True;;143.09448441699092;;;;
79505:004:0014;31, Laseri, Ränilinn, Tartu linn, Tartu, Tartu linn, Tartu maakond, 50411, Eesti;100;58.343786;26.686010499999995;23;0.0;117.85705153456959;True;;117.85705153456959;;;;
79512:032:0012;68a/3, Puiestee, Raadi-Kruusamäe, Tartu linn, Tartu, Tartu linn, Tartu maakond, 50303, Eesti;160;58.3904625;26.727509059117647;0;0.0;36.85945372019809;True;;36.85945372019809;;1.0;;0.0
79512:032:0012;68a/3, Puiestee, Raadi-Kruusamäe, Tartu linn, Tartu, Tartu linn, Tartu maakond, 50303, Eesti;160;58.3904625;26.727509059117647;1;0.0;24.38420355899347;True;;24.38420355899347;;1.0;;0.0
79512:032:0012;68a/3, Puiestee, Raadi-Kruusamäe, Tartu linn, Tartu, Tartu linn, Tartu maakond, 50303, Eesti;160;58.3904625;26.727509059117647;2;0.0;42.6598626441604;True;;42.6598626441604;;1.0;;0.0
79512:032:0012;68a/3, Puiestee, Raadi-Kruusamäe, Tartu linn, Tartu, Tartu linn, Tartu maakond, 50303, Eesti;160;58.3904625;26.727509059117647;3;0.0;34.71499487509965;True;;34.71499487509965;;1.0;;0.0
79512:032:0012;68a/3, Puiestee, Raadi-Kruusamäe, Tartu linn, Tartu, Tartu linn, Tartu maakond, 50303, Eesti;160;58.3904625;26.727509059117647;4;0.0;29.641593114439978;True;;29.641593114439978;;1.0;;0.0
79512:032:0012;68a/3, Puiestee, Raadi-Kruusamäe, Tartu linn, Tartu, Tartu linn, Tartu maakond, 50303, Eesti;160;58.3904625;26.727509059117647;5;0.0;27.31841150822592;True;;27.31841150822592;;1.0;;0.0
79512:032:0012;68a/3, Puiestee, Raadi-Kruusamäe, Tartu linn, Tartu, Tartu linn, Tartu maakond, 50303, Eesti;160;58.3904625;26.727509059117647;6;0.0;41.75950266135924;True;;41.75950266135924;;1.0;;0.0
