id;cadaster;baseloads;power_limit;ev_loads;hour;address;latitude;longitude;x;y
236;79504:058:0032;190.0;160.0;6.6;20;64d, Tamme pst, Tammelinn, Tartu linn, Tartu, Tartu linn, Tartu maakond, 50405, Eesti;58.35974090000001;26.69869592000256;6471979.510000003;657934.0600000024
237;79504:058:0032;174.80191576094563;160.0;47.4;21;64d, Tamme pst, Tammelinn, Tartu linn, Tartu, Tartu linn, Tartu maakond, 50405, Eesti;58.35974090000001;26.69869592000256;6471979.510000003;657934.0600000024
238;79504:058:0032;149.99305399302247;160.0;7.2;22;64d, Tamme pst, Tammelinn, Tartu linn, Tartu, Tartu linn, Tartu maakond, 50405, Eesti;58.35974090000001;26.69869592000256;6471979.510000003;657934.0600000024
239;79504:058:0032;154.37858851653715;160.0;30.3;23;64d, Tamme pst, Tammelinn, Tartu linn, Tartu, Tartu linn, Tartu maakond, 50405, Eesti;58.35974090000001;26.69869592000256;6471979.510000003;657934.0600000024
240;79510:039:0004;30.591141887607414;160.0;0.0;0;Ropka, Tartu linn, Tartu, Tartu linn, Tartu maakond, 50107, Eesti;58.356847129623105;26.726613767354287;6471717.1499999985;659576.7899999991
241;79510:039:0004;37.15249025043892;160.0;0.0;1;Ropka, Tartu linn, Tartu, Tartu linn, Tartu maakond, 50107, Eesti;58.356847129623105;26.726613767354287;6471717.1499999985;659576.7899999991
242;79510:039:0004;38.516857984465176;160.0;0.0;2;Ropka, Tartu linn, Tartu, Tartu linn, Tartu maakond, 50107, Eesti;58.356847129623105;26.726613767354287;6471717.1499999985;659576.7899999991
243;79510:039:0004;33.24109725614607;160.0;0.0;3;Ropka, Tartu linn, Tartu, Tartu linn, Tartu maakond, 50107, Eesti;58.356847129623105;26.726613767354287;6471717.1499999985;659576.7899999991
244;79510:039:0004;32.636925449248984;160.0;0.0;4;Ropka, Tartu linn, Tartu, Tartu linn, Tartu maakond, 50107, Eesti;58.356847129623105;26.726613767354287;6471717.1499999985;659576.7899999991
245;79510:039:0004;31.59259915985875;160.0;0.0;5;Ropka, Tartu linn, Tartu, Tartu linn, Tartu maakond, 50107, Eesti;58.356847129623105;26.726613767354287;6471717.1499999985;659576.7899999991
246;79510:039:0004;40.19319107735846;160.0;0.0;6;Ropka, Tartu linn, Tartu, Tartu linn, Tartu maakond, 50107, Eesti;58.356847129623105;26.726613767354287;6471717.1499999985;659576.7899999991
247;79510:039:0004;52.87868612829706;160.0;0.0;7;Ropka, Tartu linn, Tartu, Tartu linn, Tartu maakond, 50107, Eesti;58.356847129623105;26.726613767354287;6471717.1499999985;659576.7899999991
248;79510:039:0004;41.68623369208125;160.0;0.0;8;Ropka, Tartu linn, Tartu, Tartu linn, Tartu maakond, 50107, Eesti;58.356847129623105;26.726613767354287;6471717.1499999985;659576.7899999991
249;79510:039:0004;49.13394273516437;160.0;0.0;9;Ropka, Tartu linn, Tartu, Tartu linn, Tartu maakond, 50107, Eesti;58.356847129623105;26.726613767354287;6471717.1499999985;659576.7899999991
250;79510:039:0004;45.89425664956517;160.0;0.0;10;Ropka, Tartu linn, Tartu, Tartu linn, Tartu maakond, 50107, Eesti;58.356847129623105;26.726613767354287;6471717.1499999985;659576.7899999991
251;79510:039:0004;38.67895177835911;160.0;0.0;11;Ropka, Tartu linn, Tartu, Tartu linn, Tartu maakond, 50107, Eesti;58.356847129623105;26.726613767354287;6471717.1499999985;659576.7899999991
252;79510:039:0004;48.40924753261406;160.0;0.0;12;Ropka, Tartu linn, Tartu, Tartu linn, Tartu maakond, 50107, Eesti;58.356847129623105;26.726613767354287;6471717.1499999985;659576.7899999991
253;79510:039:0004;44.93943693979765;160.0;0.0;13;Ropka, Tartu linn, Tartu, Tartu linn, Tartu maakond, 50107, Eesti;58.356847129623105;26.726613767354287;6471717.1499999985;659576.7899999991
254;79510:039:0004;41.592591190028884;160.0;0.0;14;Ropka, Tartu linn, Tartu, Tartu linn, Tartu maakond, 50107, Eesti;58.356847129623105;26.726613767354287;6471717.1499999985;659576.7899999991
255;79510:039:0004;41.514315332364575;160.0;0.0;15;Ropka, Tartu linn, Tartu, Tartu linn, Tartu maakond, 50107, Eesti;58.356847129623105;26.726613767354287;6471717.1499999985;659576.7899999991
256;79510:039:0004;40.344475986526255;160.0;0.0;16;Ropka, Tartu linn, Tartu, Tartu linn, Tartu maakond, 50107, Eesti;58.356847129623105;26.726613767354287;6471717.1499999985;659576.7899999991
257;79510:039:0004;42.64366254777811;160.0;0.0;17;Ropka, Tartu linn, Tartu, Tartu linn, Tartu maakond, 50107, Eesti;58.356847129623105;26.726613767354287;6471717.1499999985;659576.7899999991
258;79510:039:0004;41.15314643506989;160.0;0.0;18;Ropka, Tartu linn, Tartu, Tartu linn, Tartu maakond, 50107, Eesti;58.356847129623105;26.726613767354287;6471717.1499999985;659576.7899999991
259;79510:039:0004;56.267778364338;160.0;0.0;19;Ropka, Tartu linn, Tartu, Tartu linn, Tartu maakond, 50107, Eesti;58.356847129623105;26.726613767354287;6471717.1499999985;659576.7899999991
260;79510:039:0004;38.37736762716435;160.0;0.0;20;Ropka, Tartu linn, Tartu, Tartu linn, Tartu maakond, 50107, Eesti;58.356847129623105;26.726613767354287;6471717.1499999985;659576.7899999991
261;79510:039:0004;45.646915292575436;160.0;0.0;21;Ropka, Tartu linn, Tartu, Tartu linn, Tartu maakond, 50107, Eesti;58.356847129623105;26.726613767354287;6471717.1499999985;659576.7899999991
262;79510:039:0004;36.91932005718232;160.0;0.0;22;Ropka, Tartu linn, Tartu, Tartu linn, Tartu maakond, 50107, Eesti;58.356847129623105;26.726613767354287;6471717.1499999985;659576.7899999991
263;79510:039:0004;42.03224783770799;160.0;0.0;23;Ropka, Tartu linn, Tartu, Tartu linn, Tartu maakond, 50107, Eesti;58.356847129623105;26.726613767354287;6471717.1499999985;659576.7899999991
264;79504:078:0015;35.60132502219287;60.0;0.0;0;78, Ringtee, Tammelinn, Tartu linn, Tartu, Tartu linn, Tartu maakond, 50415, Eesti;58.35244895;26.689441815415076;6471234.3599999985;657403.6300000027
265;79504:078:0015;38.471706513089686;60.0;0.0;1;78, Ringtee, Tammelinn, Tartu linn, Tartu, Tartu linn, Tartu maakond, 50415, Eesti;58.35244895;26.689441815415076;6471234.3599999985;657403.6300000027
266;79504:078:0015;33.41899669957967;60.0;0.0;2;78, Ringtee, Tammelinn, Tartu linn, Tartu, Tartu linn, Tartu maakond, 50415, Eesti;58.35244895;26.689441815415076;6471234.3599999985;657403.6300000027
267;79504:078:0015;33.19947634494089;60.0;0.0;3;78, Ringtee, Tammelinn, Tartu linn, Tartu, Tartu linn, Tartu maakond, 50415, Eesti;58.35244895;26.689441815415076;6471234.3599999985;657403.6300000027
268;79504:078:0015;33.39342593570511;60.0;0.0;4;78, Ringtee, Tammelinn, Tartu linn, Tartu, Tartu linn, Tartu maakond, 50415, Eesti;58.35244895;26.689441815415076;6471234.3599999985;657403.6300000027
269;79504:078:0015;34.694927316335146;60.0;0.0;5;78, Ringtee, Tammelinn, Tartu linn, Tartu, Tartu linn, Tartu maakond, 50415, Eesti;58.35244895;26.689441815415076;6471234.3599999985;657403.6300000027
270;79504:078:0015;36.12089105684046;60.0;0.0;6;78, Ringtee, Tammelinn, Tartu linn, Tartu, Tartu linn, Tartu maakond, 50415, Eesti;58.35244895;26.689441815415076;6471234.3599999985;657403.6300000027
271;79504:078:0015;50.97725043908328;60.0;29.2;7;78, Ringtee, Tammelinn, Tartu linn, Tartu, Tartu linn, Tartu maakond, 50415, Eesti;58.35244895;26.689441815415076;6471234.3599999985;657403.6300000027
272;79504:078:0015;47.659592000274564;60.0;16.5;8;78, Ringtee, Tammelinn, Tartu linn, Tartu, Tartu linn, Tartu maakond, 50415, Eesti;58.35244895;26.689441815415076;6471234.3599999985;657403.6300000027
273;79504:078:0015;49.345939616371744;60.0;74.3;9;78, Ringtee, Tammelinn, Tartu linn, Tartu, Tartu linn, Tartu maakond, 50415, Eesti;58.35244895;26.689441815415076;6471234.3599999985;657403.6300000027
274;79504:078:0015;44.22060615772754;60.0;67.1;10;78, Ringtee, Tammelinn, Tartu linn, Tartu, Tartu linn, Tartu maakond, 50415, Eesti;58.35244895;26.689441815415076;6471234.3599999985;657403.6300000027
275;79504:078:0015;38.02296699152811;60.0;16.5;11;78, Ringtee, Tammelinn, Tartu linn, Tartu, Tartu linn, Tartu maakond, 50415, Eesti;58.35244895;26.689441815415076;6471234.3599999985;657403.6300000027
276;79504:078:0015;44.632769838206016;60.0;28.6;12;78, Ringtee, Tammelinn, Tartu linn, Tartu, Tartu linn, Tartu maakond, 50415, Eesti;58.35244895;26.689441815415076;6471234.3599999985;657403.6300000027
277;79504:078:0015;40.89908035966696;60.0;28.6;13;78, Ringtee, Tammelinn, Tartu linn, Tartu, Tartu linn, Tartu maakond, 50415, Eesti;58.35244895;26.689441815415076;6471234.3599999985;657403.6300000027
278;79504:078:0015;33.41301153384289;60.0;6.6;14;78, Ringtee, Tammelinn, Tartu linn, Tartu, Tartu linn, Tartu maakond, 50415, Eesti;58.35244895;26.689441815415076;6471234.3599999985;657403.6300000027
279;79504:078:0015;49.477264388983144;60.0;45.7;15;78, Ringtee, Tammelinn, Tartu linn, Tartu, Tartu linn, Tartu maakond, 50415, Eesti;58.35244895;26.689441815415076;6471234.3599999985;657403.6300000027
280;79504:078:0015;53.29999943165676;60.0;0.0;16;78, Ringtee, Tammelinn, Tartu linn, Tartu, Tartu linn, Tartu maakond, 50415, Eesti;58.35244895;26.689441815415076;6471234.3599999985;657403.6300000027
281;79504:078:0015;50.33394153503173;60.0;22.0;17;78, Ringtee, Tammelinn, Tartu linn, Tartu, Tartu linn, Tartu maakond, 50415, Eesti;58.35244895;26.689441815415076;6471234.3599999985;657403.6300000027
282;79504:078:0015;50.33859459945196;60.0;0.0;18;78, Ringtee, Tammelinn, Tartu linn, Tartu, Tartu linn, Tartu maakond, 50415, Eesti;58.35244895;26.689441815415076;6471234.3599999985;657403.6300000027
283;79504:078:0015;44.26845159676261;60.0;0.0;19;78, Ringtee, Tammelinn, Tartu linn, Tartu, Tartu linn, Tartu maakond, 50415, Eesti;58.35244895;26.689441815415076;6471234.3599999985;657403.6300000027
284;79504:078:0015;49.34391280107675;60.0;0.0;20;78, Ringtee, Tammelinn, Tartu linn, Tartu, Tartu linn, Tartu maakond, 50415, Eesti;58.35244895;26.689441815415076;6471234.3599999985;657403.6300000027
285;79504:078:0015;49.57500017161053;60.0;0.0;21;78, Ringtee, Tammelinn, Tartu linn, Tartu, Tartu linn, Tartu maakond, 50415, Eesti;58.35244895;26.689441815415076;6471234.3599999985;657403.6300000027
286;79504:078:0015;36.83637722747724;60.0;0.0;22;78, Ringtee, Tammelinn, Tartu linn, Tartu, Tartu linn, Tartu maakond, 50415, Eesti;58.35244895;26.689441815415076;6471234.3599999985;657403.6300000027
287;79504:078:0015;45.118591336398886;60.0;0.0;23;78, Ringtee, Tammelinn, Tartu linn, Tartu, Tartu linn, Tartu maakond, 50415, Eesti;58.35244895;26.689441815415076;6471234.3599999985;657403.6300000027
288;79517:080:0001;66.92235636429233;60.0;0.0;0;5, Arkadi Laigo, Ihaste, Veibri küla, Luunja vald, Tartu maakond, 62220, Eesti;58.35519;26.789744864341092;6471697.949999997;663268.7100000009
289;79517:080:0001;72.20228982317894;60.0;0.0;1;5, Arkadi Laigo, Ihaste, Veibri küla, Luunja vald, Tartu maakond, 62220, Eesti;58.35519;26.789744864341092;6471697.949999997;663268.7100000009
290;79517:080:0001;54.95027954182206;60.0;0.0;2;5, Arkadi Laigo, Ihaste, Veibri küla, Luunja vald, Tartu maakond, 62220, Eesti;58.35519;26.789744864341092;6471697.949999997;663268.7100000009
291;79517:080:0001;62.87781255076681;60.0;0.0;3;5, Arkadi Laigo, Ihaste, Veibri küla, Luunja vald, Tartu maakond, 62220, Eesti;58.35519;26.789744864341092;6471697.949999997;663268.7100000009
292;79517:080:0001;63.33662573469664;60.0;0.0;4;5, Arkadi Laigo, Ihaste, Veibri küla, Luunja vald, Tartu maakond, 62220, Eesti;58.35519;26.789744864341092;6471697.949999997;663268.7100000009
293;79517:080:0001;44.27085934920446;60.0;0.0;5;5, Arkadi Laigo, Ihaste, Veibri küla, Luunja vald, Tartu maakond, 62220, Eesti;58.35519;26.789744864341092;6471697.949999997;663268.7100000009
294;79517:080:0001;84.15710512285257;60.0;0.0;6;5, Arkadi Laigo, Ihaste, Veibri küla, Luunja vald, Tartu maakond, 62220, Eesti;58.35519;26.789744864341092;6471697.949999997;663268.7100000009
295;79517:080:0001;81.56581552350451;60.0;0.0;7;5, Arkadi Laigo, Ihaste, Veibri küla, Luunja vald, Tartu maakond, 62220, Eesti;58.35519;26.789744864341092;6471697.949999997;663268.7100000009
296;79517:080:0001;67.3820892611512;60.0;0.0;8;5, Arkadi Laigo, Ihaste, Veibri küla, Luunja vald, Tartu maakond, 62220, Eesti;58.35519;26.789744864341092;6471697.949999997;663268.7100000009
297;79517:080:0001;95.0;60.0;0.0;9;5, Arkadi Laigo, Ihaste, Veibri küla, Luunja vald, Tartu maakond, 62220, Eesti;58.35519;26.789744864341092;6471697.949999997;663268.7100000009
298;79517:080:0001;90.20260024337112;60.0;0.0;10;5, Arkadi Laigo, Ihaste, Veibri küla, Luunja vald, Tartu maakond, 62220, Eesti;58.35519;26.789744864341092;6471697.949999997;663268.7100000009
299;79517:080:0001;79.52239970770572;60.0;0.0;11;5, Arkadi Laigo, Ihaste, Veibri küla, Luunja vald, Tartu maakond, 62220, Eesti;58.35519;26.789744864341092;6471697.949999997;663268.7100000009
300;79517:080:0001;88.24371188617636;60.0;0.0;12;5, Arkadi Laigo, Ihaste, Veibri küla, Luunja vald, Tartu maakond, 62220, Eesti;58.35519;26.789744864341092;6471697.949999997;663268.7100000009
301;79517:080:0001;86.62568079180978;60.0;0.0;13;5, Arkadi Laigo, Ihaste, Veibri küla, Luunja vald, Tartu maakond, 62220, Eesti;58.35519;26.789744864341092;6471697.949999997;663268.7100000009
302;79517:080:0001;76.51299553041059;60.0;0.0;14;5, Arkadi Laigo, Ihaste, Veibri küla, Luunja vald, Tartu maakond, 62220, Eesti;58.35519;26.789744864341092;6471697.949999997;663268.7100000009
303;79517:080:0001;82.92399634497637;60.0;0.0;15;5, Arkadi Laigo, Ihaste, Veibri küla, Luunja vald, Tartu maakond, 62220, Eesti;58.35519;26.789744864341092;6471697.949999997;663268.7100000009
304;79517:080:0001;80.27350885589816;60.0;0.0;16;5, Arkadi Laigo, Ihaste, Veibri küla, Luunja vald, Tartu maakond, 62220, Eesti;58.35519;26.789744864341092;6471697.949999997;663268.7100000009
305;79517:080:0001;66.64078609822994;60.0;0.0;17;5, Arkadi Laigo, Ihaste, Veibri küla, Luunja vald, Tartu maakond, 62220, Eesti;58.35519;26.789744864341092;6471697.949999997;663268.7100000009
306;79517:080:0001;84.12836644186405;60.0;0.0;18;5, Arkadi Laigo, Ihaste, Veibri küla, Luunja vald, Tartu maakond, 62220, Eesti;58.35519;26.789744864341092;6471697.949999997;663268.7100000009
307;79517:080:0001;65.7750589436545;60.0;0.0;19;5, Arkadi Laigo, Ihaste, Veibri küla, Luunja vald, Tartu maakond, 62220, Eesti;58.35519;26.789744864341092;6471697.949999997;663268.7100000009
308;79517:080:0001;95.0;60.0;0.0;20;5, Arkadi Laigo, Ihaste, Veibri küla, Luunja vald, Tartu maakond, 62220, Eesti;58.35519;26.789744864341092;6471697.949999997;663268.7100000009
309;79517:080:0001;63.49064535375759;60.0;0.0;21;5, Arkadi Laigo, Ihaste, Veibri küla, Luunja vald, Tartu maakond, 62220, Eesti;58.35519;26.789744864341092;6471697.949999997;663268.7100000009
310;79517:080:0001;90.86148854754916;60.0;0.0;22;5, Arkadi Laigo, Ihaste, Veibri küla, Luunja vald, Tartu maakond, 62220, Eesti;58.35519;26.789744864341092;6471697.949999997;663268.7100000009
311;79517:080:0001;86.4694940634988;60.0;0.0;23;5, Arkadi Laigo, Ihaste, Veibri küla, Luunja vald, Tartu maakond, 62220, Eesti;58.35519;26.789744864341092;6471697.949999997;663268.7100000009
312;79510:022:0016;141.0106857217042;100.0;23.1;0;12A, Sepa, Ropka, Tartu linn, Tartu, Tartu linn, Tartu maakond, 96187, Eesti;58.350471;26.722082899823164;6470989.73;659324.7100000009
313;79510:022:0016;121.47083698681084;100.0;23.1;1;12A, Sepa, Ropka, Tartu linn, Tartu, Tartu linn, Tartu maakond, 96187, Eesti;58.350471;26.722082899823164;6470989.73;659324.7100000009
314;79510:022:0016;114.21279611291634;100.0;6.6;2;12A, Sepa, Ropka, Tartu linn, Tartu, Tartu linn, Tartu maakond, 96187, Eesti;58.350471;26.722082899823164;6470989.73;659324.7100000009
315;79510:022:0016;108.53215735179155;100.0;0.0;3;12A, Sepa, Ropka, Tartu linn, Tartu, Tartu linn, Tartu maakond, 96187, Eesti;58.350471;26.722082899823164;6470989.73;659324.7100000009
316;79510:022:0016;115.91903547576331;100.0;16.5;4;12A, Sepa, Ropka, Tartu linn, Tartu, Tartu linn, Tartu maakond, 96187, Eesti;58.350471;26.722082899823164;6470989.73;659324.7100000009
317;79510:022:0016;107.5900090789346;100.0;0.0;5;12A, Sepa, Ropka, Tartu linn, Tartu, Tartu linn, Tartu maakond, 96187, Eesti;58.350471;26.722082899823164;6470989.73;659324.7100000009
318;79510:022:0016;154.86348631872468;100.0;0.0;6;12A, Sepa, Ropka, Tartu linn, Tartu, Tartu linn, Tartu maakond, 96187, Eesti;58.350471;26.722082899823164;6470989.73;659324.7100000009
319;79510:022:0016;183.1360941004707;100.0;0.0;7;12A, Sepa, Ropka, Tartu linn, Tartu, Tartu linn, Tartu maakond, 96187, Eesti;58.350471;26.722082899823164;6470989.73;659324.7100000009
320;79510:022:0016;142.12209029292018;100.0;0.0;8;12A, Sepa, Ropka, Tartu linn, Tartu, Tartu linn, Tartu maakond, 96187, Eesti;58.350471;26.722082899823164;6470989.73;659324.7100000009
321;79510:022:0016;127.11266305867477;100.0;0.0;9;12A, Sepa, Ropka, Tartu linn, Tartu, Tartu linn, Tartu maakond, 96187, Eesti;58.350471;26.722082899823164;6470989.73;659324.7100000009
322;79510:022:0016;88.17843987477244;100.0;0.0;10;12A, Sepa, Ropka, Tartu linn, Tartu, Tartu linn, Tartu maakond, 96187, Eesti;58.350471;26.722082899823164;6470989.73;659324.7100000009
323;79510:022:0016;151.71428542709077;100.0;0.0;11;12A, Sepa, Ropka, Tartu linn, Tartu, Tartu linn, Tartu maakond, 96187, Eesti;58.350471;26.722082899823164;6470989.73;659324.7100000009
324;79510:022:0016;143.340528685779;100.0;0.0;12;12A, Sepa, Ropka, Tartu linn, Tartu, Tartu linn, Tartu maakond, 96187, Eesti;58.350471;26.722082899823164;6470989.73;659324.7100000009
325;79510:022:0016;172.33133966426647;100.0;0.0;13;12A, Sepa, Ropka, Tartu linn, Tartu, Tartu linn, Tartu maakond, 96187, Eesti;58.350471;26.722082899823164;6470989.73;659324.7100000009
326;79510:022:0016;153.9155077062736;100.0;0.0;14;12A, Sepa, Ropka, Tartu linn, Tartu, Tartu linn, Tartu maakond, 96187, Eesti;58.350471;26.722082899823164;6470989.73;659324.7100000009
327;79510:022:0016;118.59684709765736;100.0;0.0;15;12A, Sepa, Ropka, Tartu linn, Tartu, Tartu linn, Tartu maakond, 96187, Eesti;58.350471;26.722082899823164;6470989.73;659324.7100000009
328;79510:022:0016;153.612455049562;100.0;0.0;16;12A, Sepa, Ropka, Tartu linn, Tartu, Tartu linn, Tartu maakond, 96187, Eesti;58.350471;26.722082899823164;6470989.73;659324.7100000009
329;79510:022:0016;187.91611837802293;100.0;0.0;17;12A, Sepa, Ropka, Tartu linn, Tartu, Tartu linn, Tartu maakond, 96187, Eesti;58.350471;26.722082899823164;6470989.73;659324.7100000009
330;79510:022:0016;100.46588681149609;100.0;23.1;18;12A, Sepa, Ropka, Tartu linn, Tartu, Tartu linn, Tartu maakond, 96187, Eesti;58.350471;26.722082899823164;6470989.73;659324.7100000009
331;79510:022:0016;132.80529963016144;100.0;0.0;19;12A, Sepa, Ropka, Tartu linn, Tartu, Tartu linn, Tartu maakond, 96187, Eesti;58.350471;26.722082899823164;6470989.73;659324.7100000009
332;79510:022:0016;174.24757210084942;100.0;6.6;20;12A, Sepa, Ropka, Tartu linn, Tartu, Tartu linn, Tartu maakond, 96187, Eesti;58.350471;26.722082899823164;6470989.73;659324.7100000009
333;79510:022:0016;126.38861583443735;100.0;16.5;21;12A, Sepa, Ropka, Tartu linn, Tartu, Tartu linn, Tartu maakond, 96187, Eesti;58.350471;26.722082899823164;6470989.73;659324.7100000009
334;79510:022:0016;163.46718126750775;100.0;6.6;22;12A, Sepa, Ropka, Tartu linn, Tartu, Tartu linn, Tartu maakond, 96187, Eesti;58.350471;26.722082899823164;6470989.73;659324.7100000009
335;79510:022:0016;116.38275823294269;100.0;6.6;23;12A, Sepa, Ropka, Tartu linn, Tartu, Tartu linn, Tartu maakond, 96187, Eesti;58.350471;26.722082899823164;6470989.73;659324.7100000009
336;79514:037:0108;59.26646255638262;100.0;67.7;0;24, Pootsmani, Ülejõe, Tartu linn, Tartu, Tartu linn, Tartu maakond, 51017, Eesti;58.40344705;26.69707559397219;6476815.239999997;657607.9299999997
337;79514:037:0108;41.11298022919757;100.0;16.5;1;24, Pootsmani, Ülejõe, Tartu linn, Tartu, Tartu linn, Tartu maakond, 51017, Eesti;58.40344705;26.69707559397219;6476815.239999997;657607.9299999997
338;79514:037:0108;61.96217624185042;100.0;23.7;2;24, Pootsmani, Ülejõe, Tartu linn, Tartu, Tartu linn, Tartu maakond, 51017, Eesti;58.40344705;26.69707559397219;6476815.239999997;657607.9299999997
339;79514:037:0108;36.313700694608066;100.0;0.0;3;24, Pootsmani, Ülejõe, Tartu linn, Tartu, Tartu linn, Tartu maakond, 51017, Eesti;58.40344705;26.69707559397219;6476815.239999997;657607.9299999997
340;79514:037:0108;73.56634052954647;100.0;0.0;4;24, Pootsmani, Ülejõe, Tartu linn, Tartu, Tartu linn, Tartu maakond, 51017, Eesti;58.40344705;26.69707559397219;6476815.239999997;657607.9299999997
341;79514:037:0108;68.21354347855036;100.0;16.5;5;24, Pootsmani, Ülejõe, Tartu linn, Tartu, Tartu linn, Tartu maakond, 51017, Eesti;58.40344705;26.69707559397219;6476815.239999997;657607.9299999997
342;79514:037:0108;88.22002755395815;100.0;0.0;6;24, Pootsmani, Ülejõe, Tartu linn, Tartu, Tartu linn, Tartu maakond, 51017, Eesti;58.40344705;26.69707559397219;6476815.239999997;657607.9299999997
343;79514:037:0108;60.93203198619194;100.0;0.0;7;24, Pootsmani, Ülejõe, Tartu linn, Tartu, Tartu linn, Tartu maakond, 51017, Eesti;58.40344705;26.69707559397219;6476815.239999997;657607.9299999997
344;79514:037:0108;76.875169329354;100.0;0.0;8;24, Pootsmani, Ülejõe, Tartu linn, Tartu, Tartu linn, Tartu maakond, 51017, Eesti;58.40344705;26.69707559397219;6476815.239999997;657607.9299999997
345;79514:037:0108;69.32744946906675;100.0;0.0;9;24, Pootsmani, Ülejõe, Tartu linn, Tartu, Tartu linn, Tartu maakond, 51017, Eesti;58.40344705;26.69707559397219;6476815.239999997;657607.9299999997
346;79514:037:0108;67.49161315787119;100.0;0.0;10;24, Pootsmani, Ülejõe, Tartu linn, Tartu, Tartu linn, Tartu maakond, 51017, Eesti;58.40344705;26.69707559397219;6476815.239999997;657607.9299999997
347;79514:037:0108;84.3189087599111;100.0;0.0;11;24, Pootsmani, Ülejõe, Tartu linn, Tartu, Tartu linn, Tartu maakond, 51017, Eesti;58.40344705;26.69707559397219;6476815.239999997;657607.9299999997
348;79514:037:0108;77.24486866203891;100.0;0.0;12;24, Pootsmani, Ülejõe, Tartu linn, Tartu, Tartu linn, Tartu maakond, 51017, Eesti;58.40344705;26.69707559397219;6476815.239999997;657607.9299999997
349;79514:037:0108;81.29554799170201;100.0;0.0;13;24, Pootsmani, Ülejõe, Tartu linn, Tartu, Tartu linn, Tartu maakond, 51017, Eesti;58.40344705;26.69707559397219;6476815.239999997;657607.9299999997
350;79514:037:0108;68.96941400257232;100.0;0.0;14;24, Pootsmani, Ülejõe, Tartu linn, Tartu, Tartu linn, Tartu maakond, 51017, Eesti;58.40344705;26.69707559397219;6476815.239999997;657607.9299999997
351;79514:037:0108;74.30087445158487;100.0;0.0;15;24, Pootsmani, Ülejõe, Tartu linn, Tartu, Tartu linn, Tartu maakond, 51017, Eesti;58.40344705;26.69707559397219;6476815.239999997;657607.9299999997
352;79514:037:0108;92.38682083082594;100.0;0.0;16;24, Pootsmani, Ülejõe, Tartu linn, Tartu, Tartu linn, Tartu maakond, 51017, Eesti;58.40344705;26.69707559397219;6476815.239999997;657607.9299999997
353;79514:037:0108;70.41334505824581;100.0;0.0;17;24, Pootsmani, Ülejõe, Tartu linn, Tartu, Tartu linn, Tartu maakond, 51017, Eesti;58.40344705;26.69707559397219;6476815.239999997;657607.9299999997
354;79514:037:0108;75.76490504448881;100.0;16.5;18;24, Pootsmani, Ülejõe, Tartu linn, Tartu, Tartu linn, Tartu maakond, 51017, Eesti;58.40344705;26.69707559397219;6476815.239999997;657607.9299999997
355;79514:037:0108;78.83380676149594;100.0;29.2;19;24, Pootsmani, Ülejõe, Tartu linn, Tartu, Tartu linn, Tartu maakond, 51017, Eesti;58.40344705;26.69707559397219;6476815.239999997;657607.9299999997
356;79514:037:0108;70.82354639521677;100.0;16.5;20;24, Pootsmani, Ülejõe, Tartu linn, Tartu, Tartu linn, Tartu maakond, 51017, Eesti;58.40344705;26.69707559397219;6476815.239999997;657607.9299999997
357;79514:037:0108;69.0867850068271;100.0;29.2;21;24, Pootsmani, Ülejõe, Tartu linn, Tartu, Tartu linn, Tartu maakond, 51017, Eesti;58.40344705;26.69707559397219;6476815.239999997;657607.9299999997
358;79514:037:0108;78.5852067692002;100.0;29.2;22;24, Pootsmani, Ülejõe, Tartu linn, Tartu, Tartu linn, Tartu maakond, 51017, Eesti;58.40344705;26.69707559397219;6476815.239999997;657607.9299999997
359;79514:037:0108;66.07506582125839;100.0;0.0;23;24, Pootsmani, Ülejõe, Tartu linn, Tartu, Tartu linn, Tartu maakond, 51017, Eesti;58.40344705;26.69707559397219;6476815.239999997;657607.9299999997
360;79505:004:0014;155.05684130780898;100.0;0.0;0;31, Laseri, Ränilinn, Tartu linn, Tartu, Tartu linn, Tartu maakond, 50411, Eesti;58.343786;26.686010499999995;6470208.43;657147.2299999967
361;79505:004:0014;134.10454155768898;100.0;0.0;1;31, Laseri, Ränilinn, Tartu linn, Tartu, Tartu linn, Tartu maakond, 50411, Eesti;58.343786;26.686010499999995;6470208.43;657147.2299999967
362;79505:004:0014;94.3793939838608;100.0;0.0;2;31, Laseri, Ränilinn, Tartu linn, Tartu, Tartu linn, Tartu maakond, 50411, Eesti;58.343786;26.686010499999995;6470208.43;657147.2299999967
363;79505:004:0014;108.20665604065206;100.0;0.0;3;31, Laseri, Ränilinn, Tartu linn, Tartu, Tartu linn, Tartu maakond, 50411, Eesti;58.343786;26.686010499999995;6470208.43;657147.2299999967
364;79505:004:0014;109.01643081996114;100.0;0.0;4;31, Laseri, Ränilinn, Tartu linn, Tartu, Tartu linn, Tartu maakond, 50411, Eesti;58.343786;26.686010499999995;6470208.43;657147.2299999967
365;79505:004:0014;121.17723874462887;100.0;0.0;5;31, Laseri, Ränilinn, Tartu linn, Tartu, Tartu linn, Tartu maakond, 50411, Eesti;58.343786;26.686010499999995;6470208.43;657147.2299999967
366;79505:004:0014;149.8307962743707;100.0;0.0;6;31, Laseri, Ränilinn, Tartu linn, Tartu, Tartu linn, Tartu maakond, 50411, Eesti;58.343786;26.686010499999995;6470208.43;657147.2299999967
